#ORDER,CNE_NAME,SYMBOL,START,STOP
630,CRCNE00000900,3,80,86
631,CRCNE00000901,P,42,49
632,CRCNE00000901,0,107,114
633,CRCNE00000903,R,49,55
634,CRCNE00000903,Q,57,63
635,CRCNE00000903,3,169,175
636,CRCNE00000905:CRCNE00000904,F,9,14
637,CRCNE00000905:CRCNE00000904,Q,65,71
638,CRCNE00000905:CRCNE00000904,0,176,183
639,CRCNE00000907,A,87,92
640,CRCNE00000907,O,133,138
641,CRCNE00000910,2,33,40
642,CRCNE00000910,C,127,134
643,CRCNE00000910,K,147,152
644,CRCNE00000910,O,210,215
645,CRCNE00000911,S,3,9
646,CRCNE00000914:CRCNE00000913:CRCNE00000912,R,20,26
647,CRCNE00000914:CRCNE00000913:CRCNE00000912,H,79,88
648,CRCNE00000914:CRCNE00000913:CRCNE00000912,B,164,169
649,CRCNE00000914:CRCNE00000913:CRCNE00000912,O,230,235
650,CRCNE00000914:CRCNE00000913:CRCNE00000912,B,273,278
651,CRCNE00000914:CRCNE00000913:CRCNE00000912,3,282,288
652,CRCNE00000914:CRCNE00000913:CRCNE00000912,J,360,367
653,CRCNE00000915,A,80,85
654,CRCNE00000917,0,33,40
655,CRCNE00000917,M,49,55
656,CRCNE00000918,2,4,11
657,CRCNE00000918,O,60,65
658,CRCNE00000918,0,65,72
659,CRCNE00000918,K,176,181
660,CRCNE00000919,U,9,15
661,CRCNE00000919,0,110,117
662,CRCNE00000919,C,114,121
663,CRCNE00000919,2,129,136
664,CRCNE00000919,5,340,346
665,CRCNE00000920,M,26,32
666,CRCNE00000920,S,92,98
667,CRCNE00000920,0,155,162
668,CRCNE00000921,5,26,32
669,CRCNE00000921,G,58,63
670,CRCNE00000923:CRCNE00000922,R,155,161
671,CRCNE00000923:CRCNE00000922,D,228,235
672,CRCNE00000923:CRCNE00000922,K,230,235
673,CRCNE00000923:CRCNE00000922,5,239,245
674,CRCNE00000923:CRCNE00000922,L,243,250
675,CRCNE00000924,G,120,125
676,CRCNE00000925,0,104,111
677,CRCNE00000925,G,118,123
678,CRCNE00000925,7,120,127
679,CRCNE00000925,O,126,131
680,CRCNE00000925,P,267,274
681,CRCNE00000925,K,320,325
682,CRCNE00000925,O,367,372
683,CRCNE00000926,B,58,63
684,CRCNE00000926,5,97,103
685,CRCNE00000927,0,13,20
686,CRCNE00000927,B,104,109
687,CRCNE00000927,M,150,156
688,CRCNE00000927,A,276,281
689,CRCNE00000927,H,342,351
690,CRCNE00000927,A,349,354
691,CRCNE00000929:CRCNE00000928,R,15,21
692,CRCNE00000929:CRCNE00000928,5,57,63
693,CRCNE00000929:CRCNE00000928,H,57,66
694,CRCNE00000930,G,31,36
695,CRCNE00000930,H,33,42
696,CRCNE00000930,G,35,40
697,CRCNE00000930,7,74,81
698,CRCNE00000956:CRCNE00000955,E,74,80
699,CRCNE00000956:CRCNE00000955,S,98,104
700,CRCNE00000956:CRCNE00000955,H,352,361
701,CRCNE00000956:CRCNE00000955,B,359,364
702,CRCNE00000958,S,122,128
703,CRCNE00000961:CRCNE00000960:CRCNE00001216,G,146,151
704,CRCNE00000963:CRCNE00000962,B,116,121
705,CRCNE00000963:CRCNE00000962,T,241,247
706,CRCNE00000963:CRCNE00000962,B,279,284
707,CRCNE00000963:CRCNE00000962,0,301,308
708,CRCNE00000963:CRCNE00000962,E,315,321
709,CRCNE00000964,B,76,81
710,CRCNE00000966:CRCNE00000965,O,55,60
711,CRCNE00000966:CRCNE00000965,U,123,129
712,CRCNE00000966:CRCNE00000965,B,150,155
713,CRCNE00000967,U,30,36
714,CRCNE00000967,A,32,37
715,CRCNE00000968,B,106,111
716,CRCNE00000968,O,144,149
717,CRCNE00000969,A,27,32
718,CRCNE00000972:CRCNE00000971,O,32,37
719,CRCNE00000974,A,150,155
720,CRCNE00000974,5,160,166
721,CRCNE00000978:CRCNE00000977:CRCNE00000976,O,85,90
722,CRCNE00000980,0,15,22
723,CRCNE00000980,0,103,110
724,CRCNE00000981,B,17,22
725,CRCNE00000982,0,22,29
726,CRCNE00000983,G,27,32
727,CRCNE00000983,0,39,46
728,CRCNE00000983,7,40,47
729,CRCNE00000983,B,99,104
730,CRCNE00000983,7,106,113
731,CRCNE00000983,A,197,202
732,CRCNE00000983,5,229,235
733,CRCNE00000983,G,274,279
734,CRCNE00000983,7,276,283
735,CRCNE00000986:CRCNE00000985:CRCNE00000984,0,24,31
736,CRCNE00000986:CRCNE00000985:CRCNE00000984,4,106,113
737,CRCNE00000986:CRCNE00000985:CRCNE00000984,3,192,198
738,CRCNE00000986:CRCNE00000985:CRCNE00000984,J,243,250
739,CRCNE00000986:CRCNE00000985:CRCNE00000984,0,299,306
740,CRCNE00000986:CRCNE00000985:CRCNE00000984,B,487,492
741,CRCNE00000986:CRCNE00000985:CRCNE00000984,7,510,517
742,CRCNE00000990:CRCNE00000989:CRCNE00000988:CRCNE00000987,B,103,108
743,CRCNE00000990:CRCNE00000989:CRCNE00000988:CRCNE00000987,0,118,125
744,CRCNE00000990:CRCNE00000989:CRCNE00000988:CRCNE00000987,B,126,131
745,CRCNE00000990:CRCNE00000989:CRCNE00000988:CRCNE00000987,K,211,216
746,CRCNE00000990:CRCNE00000989:CRCNE00000988:CRCNE00000987,H,241,250
747,CRCNE00000990:CRCNE00000989:CRCNE00000988:CRCNE00000987,5,244,250
748,CRCNE00000990:CRCNE00000989:CRCNE00000988:CRCNE00000987,A,261,266
749,CRCNE00000990:CRCNE00000989:CRCNE00000988:CRCNE00000987,5,289,295
750,CRCNE00000990:CRCNE00000989:CRCNE00000988:CRCNE00000987,O,292,297
751,CRCNE00000991,0,9,16
752,CRCNE00000993:CRCNE00000992,T,93,99
753,CRCNE00000993:CRCNE00000992,0,161,168
754,CRCNE00000993:CRCNE00000992,C,217,224
755,CRCNE00000993:CRCNE00000992,C,267,274
756,CRCNE00000994,O,1,6
757,CRCNE00000994,4,45,52
758,CRCNE00000996:CRCNE00000995,O,141,146
759,CRCNE00000997,O,32,37
760,CRCNE00000998,1,114,121
761,CRCNE00000999,A,33,38
762,CRCNE00000999,B,88,93
763,CRCNE00000999,S,94,100
764,CRCNE00001001,2,6,13
765,CRCNE00001001,O,39,44
766,CRCNE00001001,O,51,56
767,CRCNE00001002,C,1,8
768,CRCNE00001002,S,78,84
769,CRCNE00001006,0,33,40
770,CRCNE00001007,U,45,51
771,CRCNE00001007,L,51,58
772,CRCNE00001007,A,97,102
773,CRCNE00001008,D,76,83
774,CRCNE00001008,K,78,83
775,CRCNE00001010:CRCNE00001009,O,45,50
776,CRCNE00001010:CRCNE00001009,G,140,145
777,CRCNE00001011,U,39,45
778,CRCNE00001011,O,61,66
779,CRCNE00001015,K,23,28
780,CRCNE00001015,D,29,36
781,CRCNE00001015,K,31,36
782,CRCNE00001022:CRCNE00001021,T,205,211
783,CRCNE00001023,7,34,41
784,CRCNE00001023,B,112,117
785,CRCNE00001023,C,119,126
786,CRCNE00001025:CRCNE00001024,5,28,34
787,CRCNE00001025:CRCNE00001024,G,223,228
788,CRCNE00001025:CRCNE00001024,U,449,455
789,CRCNE00001025:CRCNE00001024,0,551,558
790,CRCNE00001025:CRCNE00001024,O,597,602
791,CRCNE00001029:CRCNE00001028,M,51,57
792,CRCNE00001029:CRCNE00001028,J,192,199
793,CRCNE00001034:CRCNE00001033:CRCNE00001032:CRCNE00001031:CRCNE00001030,O,26,31
794,CRCNE00001034:CRCNE00001033:CRCNE00001032:CRCNE00001031:CRCNE00001030,Q,44,50
795,CRCNE00001034:CRCNE00001033:CRCNE00001032:CRCNE00001031:CRCNE00001030,J,346,353
796,CRCNE00001039,I,32,39
797,CRCNE00001039,G,80,85
798,CRCNE00001039,B,92,97
799,CRCNE00001044:CRCNE00001043:CRCNE00001042,0,49,56
800,CRCNE00001044:CRCNE00001043:CRCNE00001042,B,71,76
801,CRCNE00001044:CRCNE00001043:CRCNE00001042,B,282,287
802,CRCNE00001044:CRCNE00001043:CRCNE00001042,M,368,374
803,CRCNE00001044:CRCNE00001043:CRCNE00001042,G,377,382
804,CRCNE00001044:CRCNE00001043:CRCNE00001042,S,488,494
805,CRCNE00001044:CRCNE00001043:CRCNE00001042,B,655,660
806,CRCNE00001044:CRCNE00001043:CRCNE00001042,5,664,670
807,CRCNE00001044:CRCNE00001043:CRCNE00001042,A,711,716
808,CRCNE00001044:CRCNE00001043:CRCNE00001042,Q,830,836
809,CRCNE00001045,G,30,35
810,CRCNE00001045,2,40,47
811,CRCNE00001047:CRCNE00001046,0,90,97
812,CRCNE00001047:CRCNE00001046,O,195,200
813,CRCNE00001047:CRCNE00001046,0,229,236
814,CRCNE00001047:CRCNE00001046,T,260,266
815,CRCNE00001050:CRCNE00001049:CRCNE00001048,B,16,21
816,CRCNE00001050:CRCNE00001049:CRCNE00001048,C,27,34
817,CRCNE00001050:CRCNE00001049:CRCNE00001048,S,65,71
818,CRCNE00001050:CRCNE00001049:CRCNE00001048,A,87,92
819,CRCNE00001050:CRCNE00001049:CRCNE00001048,M,148,154
820,CRCNE00001050:CRCNE00001049:CRCNE00001048,O,321,326
821,CRCNE00001050:CRCNE00001049:CRCNE00001048,0,373,380
822,CRCNE00001051,H,63,72
823,CRCNE00001051,0,66,73
824,CRCNE00001055:CRCNE00001054,0,30,37
825,CRCNE00001055:CRCNE00001054,O,74,79
826,CRCNE00001055:CRCNE00001054,K,80,85
827,CRCNE00001055:CRCNE00001054,A,83,88
828,CRCNE00001055:CRCNE00001054,G,94,99
829,CRCNE00001055:CRCNE00001054,0,115,122
830,CRCNE00001055:CRCNE00001054,K,212,217
831,CRCNE00001056,G,13,18
832,CRCNE00001056,B,29,34
833,CRCNE00001056,G,97,102
834,CRCNE00001056,B,110,115
835,CRCNE00001056,0,117,124
836,CRCNE00001056,0,158,165
837,CRCNE00001063,0,36,43
838,CRCNE00001063,A,165,170
839,CRCNE00001063,3,255,261
840,CRCNE00001063,O,281,286
841,CRCNE00001063,5,283,289
842,CRCNE00001063,0,337,344
843,CRCNE00001064,0,1,8
844,CRCNE00001064,H,79,88
845,CRCNE00001064,B,92,97
846,CRCNE00001066:CRCNE00001065,2,23,30
847,CRCNE00001068:CRCNE00001067,T,90,96
848,CRCNE00001068:CRCNE00001067,5,102,108
849,CRCNE00001069,C,45,52
850,CRCNE00001070,0,26,33
851,CRCNE00001071,O,41,46
852,CRCNE00001073:CRCNE00001206,B,10,15
853,CRCNE00001073:CRCNE00001206,G,62,67
854,CRCNE00001073:CRCNE00001206,A,67,72
855,CRCNE00001073:CRCNE00001206,T,77,83
856,CRCNE00001074,B,26,31
857,CRCNE00001077:CRCNE00001076:CRCNE00001075,O,7,12
858,CRCNE00001077:CRCNE00001076:CRCNE00001075,A,105,110
859,CRCNE00001077:CRCNE00001076:CRCNE00001075,O,258,263
860,CRCNE00001077:CRCNE00001076:CRCNE00001075,0,262,269
861,CRCNE00001077:CRCNE00001076:CRCNE00001075,B,306,311
862,CRCNE00001077:CRCNE00001076:CRCNE00001075,M,321,327
863,CRCNE00001079:CRCNE00001078,5,20,26
864,CRCNE00001079:CRCNE00001078,5,125,131
865,CRCNE00001079:CRCNE00001078,7,159,166
866,CRCNE00001079:CRCNE00001078,B,173,178
867,CRCNE00001079:CRCNE00001078,5,211,217
868,CRCNE00001079:CRCNE00001078,B,263,268
869,CRCNE00001079:CRCNE00001078,O,405,410
870,CRCNE00001081,A,104,109
871,CRCNE00001081,H,121,130
872,CRCNE00001081,H,153,162
873,CRCNE00001081,0,156,163
874,CRCNE00001082,H,12,21
875,CRCNE00001083,A,4,9
876,CRCNE00001084,K,54,59
877,CRCNE00001086:CRCNE00001085,A,17,22
878,CRCNE00001086:CRCNE00001085,K,20,25
879,CRCNE00001086:CRCNE00001085,D,20,27
880,CRCNE00001086:CRCNE00001085,S,151,157
881,CRCNE00001088,0,84,91
882,CRCNE00001088,G,154,159
883,CRCNE00001088,C,171,178
884,CRCNE00001088,A,195,200
885,CRCNE00001088,M,201,207
886,CRCNE00001088,S,215,221
887,CRCNE00001088,G,339,344
888,CRCNE00001089,H,125,134
889,CRCNE00001089,H,164,173
890,CRCNE00001089,U,193,199
891,CRCNE00001089,K,197,202
892,CRCNE00001089,K,235,240
893,CRCNE00001092:CRCNE00001091:CRCNE00001090,A,83,88
894,CRCNE00001092:CRCNE00001091:CRCNE00001090,0,92,99
895,CRCNE00001092:CRCNE00001091:CRCNE00001090,H,199,208
896,CRCNE00001092:CRCNE00001091:CRCNE00001090,H,338,347
897,CRCNE00001092:CRCNE00001091:CRCNE00001090,2,391,398
898,CRCNE00001092:CRCNE00001091:CRCNE00001090,O,457,462
899,CRCNE00001092:CRCNE00001091:CRCNE00001090,0,461,468
900,CRCNE00001094:CRCNE00001093,J,11,18
901,CRCNE00001095,O,68,73
902,CRCNE00001096,C,55,62
903,CRCNE00001096,A,164,169
904,CRCNE00001098,G,6,11
905,CRCNE00001102:CRCNE00001101:CRCNE00001100:CRCNE00001099,0,89,96
906,CRCNE00001102:CRCNE00001101:CRCNE00001100:CRCNE00001099,A,167,172
907,CRCNE00001102:CRCNE00001101:CRCNE00001100:CRCNE00001099,B,179,184
908,CRCNE00001102:CRCNE00001101:CRCNE00001100:CRCNE00001099,A,199,204
909,CRCNE00001102:CRCNE00001101:CRCNE00001100:CRCNE00001099,B,202,207
910,CRCNE00001102:CRCNE00001101:CRCNE00001100:CRCNE00001099,H,214,223
911,CRCNE00001102:CRCNE00001101:CRCNE00001100:CRCNE00001099,H,267,276
912,CRCNE00001102:CRCNE00001101:CRCNE00001100:CRCNE00001099,B,282,287
913,CRCNE00001102:CRCNE00001101:CRCNE00001100:CRCNE00001099,C,295,302
914,CRCNE00001102:CRCNE00001101:CRCNE00001100:CRCNE00001099,Q,442,448
915,CRCNE00001104,B,33,38
916,CRCNE00001105,G,25,30
917,CRCNE00001105,G,67,72
918,CRCNE00001106,B,55,60
919,CRCNE00001106,B,116,121
920,CRCNE00001106,I,148,155
921,CRCNE00001107,H,74,83
922,CRCNE00001109:CRCNE00001108,I,31,38
923,CRCNE00001109:CRCNE00001108,E,150,156
924,CRCNE00001109:CRCNE00001108,O,180,185
925,CRCNE00001110,K,1,6
926,CRCNE00001110,D,1,8
927,CRCNE00001110,B,34,39
928,CRCNE00001111,G,20,25
929,CRCNE00001111,C,87,94
930,CRCNE00001112,3,54,60
931,CRCNE00001115:CRCNE00001114,G,34,39
932,CRCNE00001115:CRCNE00001114,H,36,45
933,CRCNE00001115:CRCNE00001114,G,99,104
934,CRCNE00001115:CRCNE00001114,Q,235,241
935,CRCNE00001115:CRCNE00001114,B,290,295
936,CRCNE00001116,G,15,20
937,CRCNE00001117,H,9,18
938,CRCNE00001117,G,11,16
939,CRCNE00001117,A,36,41
940,CRCNE00001117,O,175,180
941,CRCNE00001118,J,52,59
942,CRCNE00001120,B,128,133
943,CRCNE00001120,K,138,143
944,CRCNE00001121:CRCNE00001212,G,27,32
945,CRCNE00001121:CRCNE00001212,H,91,100
946,CRCNE00001121:CRCNE00001212,H,131,140
947,CRCNE00001123,O,185,190
948,CRCNE00001123,G,252,257
949,CRCNE00001125:CRCNE00001124,A,128,133
950,CRCNE00001128:CRCNE00001127,2,5,12
951,CRCNE00001128:CRCNE00001127,G,96,101
952,CRCNE00001135:CRCNE00001134,B,146,151
953,CRCNE00001136,K,75,80
954,CRCNE00001136,I,143,150
955,CRCNE00001136,A,231,236
956,CRCNE00001137,B,18,23
957,CRCNE00001137,0,20,27
958,CRCNE00001140:CRCNE00001139:CRCNE00001138,S,42,48
959,CRCNE00001140:CRCNE00001139:CRCNE00001138,O,223,228
960,CRCNE00001140:CRCNE00001139:CRCNE00001138,5,263,269
961,CRCNE00001140:CRCNE00001139:CRCNE00001138,B,271,276
962,CRCNE00001140:CRCNE00001139:CRCNE00001138,A,324,329
963,CRCNE00001140:CRCNE00001139:CRCNE00001138,B,327,332
964,CRCNE00001140:CRCNE00001139:CRCNE00001138,I,345,352
965,CRCNE00001143,B,110,115
966,CRCNE00001143,0,127,134
967,CRCNE00001148,U,60,66
968,CRCNE00001151,C,5,12
969,CRCNE00001152:CRCNE00001016,G,154,159
970,CRCNE00001152:CRCNE00001016,G,226,231
971,CRCNE00001155:CRCNE00001053,0,34,41
972,CRCNE00001155:CRCNE00001053,A,108,113
973,CRCNE00001155:CRCNE00001053,U,109,115
974,CRCNE00001155:CRCNE00001053,D,171,178
975,CRCNE00001155:CRCNE00001053,K,173,178
976,CRCNE00001155:CRCNE00001053,3,201,207
977,CRCNE00001158,K,5,10
978,CRCNE00001158,0,28,35
979,CRCNE00001162,5,33,39
980,CRCNE00001162,0,43,50
981,CRCNE00001165:CRCNE00001164,U,89,95
982,CRCNE00001172:CRCNE00001133,O,46,51
983,CRCNE00001172:CRCNE00001133,G,144,149
984,CRCNE00001172:CRCNE00001133,B,289,294
985,CRCNE00001172:CRCNE00001133,E,335,341
986,CRCNE00001172:CRCNE00001133,0,349,356
987,CRCNE00001172:CRCNE00001133,2,374,381
988,CRCNE00001187,A,20,25
989,CRCNE00001211,O,5,10
990,CRCNE00001211,I,32,39
991,CRCNE00001217,0,32,39
992,CRCNE00001223,4,38,45
993,CRCNE00001243:CRCNE00001284:CRCNE00001283,5,17,23
994,CRCNE00001243:CRCNE00001284:CRCNE00001283,O,118,123
995,CRCNE00001243:CRCNE00001284:CRCNE00001283,B,145,150
996,CRCNE00001243:CRCNE00001284:CRCNE00001283,A,334,339
997,CRCNE00001243:CRCNE00001284:CRCNE00001283,C,347,354
998,CRCNE00001266,5,46,52
999,CRCNE00001268:CRCNE00001267,G,138,143
1000,CRCNE00001269,4,172,179
1001,CRCNE00001270,S,21,27
1002,CRCNE00001271,G,35,40
1003,CRCNE00001271,S,171,177
1004,CRCNE00001272,H,45,54
1005,CRCNE00001272,G,92,97
1006,CRCNE00001273,G,34,39
1007,CRCNE00001273,5,55,61
1008,CRCNE00001273,G,174,179
1009,CRCNE00001273,5,176,182
1010,CRCNE00001275:CRCNE00001274,G,30,35
1011,CRCNE00001275:CRCNE00001274,O,41,46
1012,CRCNE00001275:CRCNE00001274,H,55,64
1013,CRCNE00001275:CRCNE00001274,F,88,93
1014,CRCNE00001275:CRCNE00001274,G,105,110
1015,CRCNE00001277:CRCNE00001276,0,11,18
1016,CRCNE00001278,D,28,35
1017,CRCNE00001278,K,30,35
1018,CRCNE00001278,0,107,114
1019,CRCNE00001279,0,17,24
1020,CRCNE00001282:CRCNE00001281,A,6,11
1021,CRCNE00001282:CRCNE00001281,B,150,155
1022,CRCNE00001282:CRCNE00001281,0,214,221
1023,CRCNE00001282:CRCNE00001281,G,222,227
1024,CRCNE00001285,2,18,25
1025,CRCNE00001287:CRCNE00001286,G,105,110
1026,CRCNE00001287:CRCNE00001286,B,123,128
1027,CRCNE00001287:CRCNE00001286,R,127,133
1028,CRCNE00001287:CRCNE00001286,A,160,165
1029,CRCNE00001287:CRCNE00001286,G,264,269
1030,CRCNE00001287:CRCNE00001286,2,318,325
1031,CRCNE00001287:CRCNE00001286,5,322,328
1032,CRCNE00001287:CRCNE00001286,0,340,347
1033,CRCNE00001287:CRCNE00001286,0,413,420
1034,CRCNE00001288,0,44,51
1035,CRCNE00001288,G,58,63
1036,CRCNE00001288,G,75,80
1037,CRCNE00001289:CRCNE00001262,O,79,84
1038,CRCNE00001289:CRCNE00001262,G,118,123
1039,CRCNE00001289:CRCNE00001262,C,237,244
1040,CRCNE00001289:CRCNE00001262,S,343,349
1041,CRCNE00001289:CRCNE00001262,B,368,373
1042,CRCNE00001289:CRCNE00001262,O,380,385
1043,CRCNE00001291:CRCNE00001290,5,73,79
1044,CRCNE00001291:CRCNE00001290,M,217,223
1045,CRCNE00001292,0,11,18
1046,CRCNE00001294:CRCNE00001293,Q,49,55
1047,CRCNE00001294:CRCNE00001293,H,104,113
1048,CRCNE00001294:CRCNE00001293,0,151,158
1049,CRCNE00001295,0,10,17
1050,CRCNE00001295,O,116,121
1051,CRCNE00001295,B,133,138
1052,CRCNE00001297:CRCNE00001245:CRCNE00001296,K,49,54
1053,CRCNE00001297:CRCNE00001245:CRCNE00001296,G,111,116
1054,CRCNE00001297:CRCNE00001245:CRCNE00001296,B,141,146
1055,CRCNE00001297:CRCNE00001245:CRCNE00001296,0,167,174
1056,CRCNE00001297:CRCNE00001245:CRCNE00001296,B,212,217
1057,CRCNE00001300,A,108,113
1058,CRCNE00001302:CRCNE00001301,0,112,119
1059,CRCNE00001302:CRCNE00001301,O,152,157
1060,CRCNE00001304,O,93,98
1061,CRCNE00001304,0,107,114
1062,CRCNE00001304,S,148,154
1063,CRCNE00001305,C,79,86
1064,CRCNE00001308,H,49,58
1065,CRCNE00001308,G,67,72
1066,CRCNE00001308,A,95,100
1067,CRCNE00001308,H,101,110
1068,CRCNE00001308,G,107,112
1069,CRCNE00001308,G,111,116
1070,CRCNE00001308,3,123,129
1071,CRCNE00001308,2,133,140
1072,CRCNE00001309,7,20,27
1073,CRCNE00001309,0,21,28
1074,CRCNE00001309,T,55,61
1075,CRCNE00001311,G,30,35
1076,CRCNE00001311,G,117,122
1077,CRCNE00001316,O,27,32
1078,CRCNE00001318:CRCNE00001317,H,21,30
1079,CRCNE00001318:CRCNE00001317,G,89,94
1080,CRCNE00001318:CRCNE00001317,B,179,184
1081,CRCNE00001318:CRCNE00001317,B,220,225
1082,CRCNE00001318:CRCNE00001317,B,232,237
1083,CRCNE00001319,O,12,17
1084,CRCNE00001323,G,19,24
1085,CRCNE00001324,E,7,13
1086,CRCNE00001324,B,33,38
1087,CRCNE00001324,G,127,132
1088,CRCNE00001325,C,24,31
1089,CRCNE00001326,A,66,71
1090,CRCNE00001327,D,9,16
1091,CRCNE00001327,K,11,16
1092,CRCNE00001329,M,41,47
1093,CRCNE00001329,B,61,66
1094,CRCNE00001329,B,105,110
1095,CRCNE00001330,G,26,31
1096,CRCNE00001337,O,32,37
1097,CRCNE00001342,K,29,34
1098,CRCNE00001344:CRCNE00001354,B,83,88
1099,CRCNE00001344:CRCNE00001354,O,97,102
1100,CRCNE00001345:CRCNE00011390,G,21,26
1101,CRCNE00001345:CRCNE00011390,G,76,81
1102,CRCNE00001345:CRCNE00011390,G,166,171
1103,CRCNE00001352:CRCNE00001351:CRCNE00001350:CRCNE00001349,O,183,188
1104,CRCNE00001352:CRCNE00001351:CRCNE00001350:CRCNE00001349,2,251,258
1105,CRCNE00001352:CRCNE00001351:CRCNE00001350:CRCNE00001349,G,312,317
1106,CRCNE00001352:CRCNE00001351:CRCNE00001350:CRCNE00001349,7,497,504
1107,CRCNE00001355,O,6,11
1108,CRCNE00001355,3,8,14
1109,CRCNE00001355,O,143,148
1110,CRCNE00001361:CRCNE00001360:CRCNE00001359:CRCNE00001358,0,3,10
1111,CRCNE00001361:CRCNE00001360:CRCNE00001359:CRCNE00001358,K,129,134
1112,CRCNE00001361:CRCNE00001360:CRCNE00001359:CRCNE00001358,K,215,220
1113,CRCNE00001361:CRCNE00001360:CRCNE00001359:CRCNE00001358,B,240,245
1114,CRCNE00001361:CRCNE00001360:CRCNE00001359:CRCNE00001358,O,364,369
1115,CRCNE00001362,H,68,77
1116,CRCNE00001362,G,70,75
1117,CRCNE00001362,K,131,136
1118,CRCNE00001362,U,143,149
1119,CRCNE00001362,A,145,150
1120,CRCNE00001362,B,148,153
1121,CRCNE00001363,2,82,89
1122,CRCNE00001363,C,98,105
1123,CRCNE00001366:CRCNE00001365:CRCNE00001364,K,33,38
1124,CRCNE00001366:CRCNE00001365:CRCNE00001364,U,36,42
1125,CRCNE00001366:CRCNE00001365:CRCNE00001364,8,87,94
1126,CRCNE00001367,A,22,27
1127,CRCNE00001367,B,25,30
1128,CRCNE00001369:CRCNE00001368,0,72,79
1129,CRCNE00001372,O,20,25
1130,CRCNE00001372,0,158,165
1131,CRCNE00001374,K,48,53
1132,CRCNE00001375,H,57,66
1133,CRCNE00001375,U,199,205
1134,CRCNE00001376:CRCNE00011432,2,108,115
1135,CRCNE00001376:CRCNE00011432,G,124,129
1136,CRCNE00001376:CRCNE00011432,5,126,132
1137,CRCNE00001376:CRCNE00011432,G,152,157
1138,CRCNE00001376:CRCNE00011432,2,271,278
1139,CRCNE00001377,H,18,27
1140,CRCNE00001377,B,49,54
1141,CRCNE00001377,S,93,99
1142,CRCNE00001377,B,229,234
1143,CRCNE00001377,0,249,256
1144,CRCNE00001377,S,305,311
1145,CRCNE00001379:CRCNE00001378:CRCNE00001403,D,197,204
1146,CRCNE00001379:CRCNE00001378:CRCNE00001403,K,199,204
1147,CRCNE00001379:CRCNE00001378:CRCNE00001403,G,224,229
1148,CRCNE00001379:CRCNE00001378:CRCNE00001403,H,226,235
1149,CRCNE00001382,5,106,112
1150,CRCNE00001382,G,109,114
1151,CRCNE00001382,0,211,218
1152,CRCNE00001382,B,238,243
1153,CRCNE00001383,A,112,117
1154,CRCNE00001383,F,157,162
1155,CRCNE00001386,G,3,8
1156,CRCNE00001386,4,8,15
1157,CRCNE00001388,O,5,10
1158,CRCNE00001388,G,22,27
1159,CRCNE00001388,0,40,47
1160,CRCNE00001388,0,67,74
1161,CRCNE00001389,Q,1,7
1162,CRCNE00001390,0,64,71
1163,CRCNE00001390,B,129,134
1164,CRCNE00001391,M,40,46
1165,CRCNE00001391,P,65,72
1166,CRCNE00001397,0,34,41
1167,CRCNE00001398,G,30,35
1168,CRCNE00001399,G,30,35
1169,CRCNE00001400,5,84,90
1170,CRCNE00001401,K,29,34
1171,CRCNE00001413,A,33,38
1172,CRCNE00001415,G,25,30
1173,CRCNE00001420:CRCNE00001462:CRCNE00001414,A,167,172
1174,CRCNE00001422,H,42,51
1175,CRCNE00001422,2,94,101
1176,CRCNE00001423,B,125,130
1177,CRCNE00001424,G,69,74
1178,CRCNE00001424,5,71,77
1179,CRCNE00001425,0,25,32
1180,CRCNE00001425,0,34,41
1181,CRCNE00001425,G,49,54
1182,CRCNE00001425,A,70,75
1183,CRCNE00001426,7,3,10
1184,CRCNE00001430,0,94,101
1185,CRCNE00001430,H,95,104
1186,CRCNE00001431,B,6,11
1187,CRCNE00001432,B,34,39
1188,CRCNE00001433,2,11,18
1189,CRCNE00001433,S,92,98
1190,CRCNE00001433,O,302,307
1191,CRCNE00001437,0,104,111
1192,CRCNE00001437,F,131,136
1193,CRCNE00001437,M,159,165
1194,CRCNE00001438:CRCNE00001439,0,149,156
1195,CRCNE00001438:CRCNE00001439,C,226,233
1196,CRCNE00001438:CRCNE00001439,G,292,297
1197,CRCNE00001440,0,23,30
1198,CRCNE00001440,B,84,89
1199,CRCNE00001442,U,66,72
1200,CRCNE00001442,2,84,91
1201,CRCNE00001442,Q,180,186
1202,CRCNE00001443,E,168,174
1203,CRCNE00001443,O,205,210
1204,CRCNE00001443,J,288,295
1205,CRCNE00001444,G,38,43
1206,CRCNE00001444,2,131,138
1207,CRCNE00001444,O,141,146
1208,CRCNE00001445,B,57,62
1209,CRCNE00001445,0,69,76
1210,CRCNE00001445,A,93,98
1211,CRCNE00001445,T,127,133
1212,CRCNE00001447,E,76,82
1213,CRCNE00001447,G,145,150
1214,CRCNE00001447,K,160,165
1215,CRCNE00001447,A,237,242
1216,CRCNE00001447,B,247,252
1217,CRCNE00001448:CRCNE00001449,A,124,129
1218,CRCNE00001448:CRCNE00001449,G,134,139
1219,CRCNE00001450,O,41,46
1220,CRCNE00001453,0,147,154
1221,CRCNE00001453,M,163,169
1222,CRCNE00001454:CRCNE00001455:CRCNE00001456,P,80,87
1223,CRCNE00001454:CRCNE00001455:CRCNE00001456,J,83,90
1224,CRCNE00001454:CRCNE00001455:CRCNE00001456,H,149,158
1225,CRCNE00001454:CRCNE00001455:CRCNE00001456,G,151,156
